Date,CC
2019-02-19,37.279998779296875
2019-02-20,37.54999923706055
2019-02-21,38.27000045776367
2019-02-22,38.130001068115234
2019-02-25,39.31999969482422
2019-02-26,38.38999938964844
2019-02-27,37.84000015258789
2019-02-28,38.720001220703125
2019-03-01,38.47999954223633
2019-03-04,38.2400016784668
2019-03-05,37.720001220703125
2019-03-06,37.66999816894531
2019-03-07,37.45000076293945
2019-03-08,37.75
2019-03-11,38.18000030517578
2019-03-12,38.459999084472656
2019-03-13,38.720001220703125
2019-03-14,38.880001068115234
2019-03-15,38.08000183105469
2019-03-18,37.779998779296875
2019-03-19,39.43000030517578
2019-03-20,39.380001068115234
2019-03-21,39.84000015258789
2019-03-22,40.2599983215332
2019-03-25,38.29999923706055
2019-03-26,36.279998779296875
2019-03-27,35.58000183105469
2019-03-28,35.68000030517578
2019-03-29,37.0
2019-04-01,37.36000061035156
2019-04-02,37.5
2019-04-03,37.869998931884766
2019-04-04,38.0099983215332
2019-04-05,38.20000076293945
2019-04-08,38.099998474121094
2019-04-09,38.09000015258789
2019-04-10,37.720001220703125
2019-04-11,38.54999923706055
2019-04-12,39.45000076293945
2019-04-15,40.93000030517578
2019-04-16,40.45000076293945
2019-04-17,40.599998474121094
2019-04-18,39.83000183105469
2019-04-19,39.83000183105469
2019-04-22,39.0099983215332
2019-04-23,39.4900016784668
2019-04-24,39.77000045776367
2019-04-25,38.68000030517578
2019-04-26,37.939998626708984
2019-04-29,38.41999816894531
2019-04-30,37.43000030517578
2019-05-01,35.9900016784668
2019-05-02,34.630001068115234
2019-05-03,33.310001373291016
2019-05-06,33.0
2019-05-07,30.989999771118164
2019-05-08,28.799999237060547
2019-05-09,28.719999313354492
2019-05-10,27.209999084472656
2019-05-13,25.950000762939453
2019-05-14,25.469999313354492
2019-05-15,24.0
2019-05-16,23.809999465942383
2019-05-17,23.610000610351562
2019-05-20,22.75
2019-05-21,22.93000030517578
2019-05-22,23.59000015258789
2019-05-23,23.280000686645508
2019-05-24,23.18000030517578
2019-05-27,23.18000030517578
2019-05-28,22.6200008392334
2019-05-29,22.350000381469727
2019-05-30,22.549999237060547
2019-05-31,21.780000686645508
2019-06-03,21.06999969482422
2019-06-04,22.489999771118164
2019-06-05,23.389999389648438
2019-06-06,22.43000030517578
2019-06-07,22.719999313354492
2019-06-10,22.690000534057617
2019-06-11,23.920000076293945
2019-06-12,23.719999313354492
2019-06-13,23.739999771118164
2019-06-14,24.079999923706055
2019-06-17,23.850000381469727
2019-06-18,23.809999465942383
2019-06-19,24.459999084472656
2019-06-20,24.809999465942383
2019-06-21,24.309999465942383
2019-06-24,24.809999465942383
2019-06-25,24.020000457763672
2019-06-26,24.700000762939453
2019-06-27,25.0
2019-06-28,25.0
2019-07-01,24.469999313354492
2019-07-02,22.469999313354492
2019-07-03,21.049999237060547
2019-07-04,21.049999237060547
2019-07-05,21.459999084472656
2019-07-08,20.989999771118164
2019-07-09,19.559999465942383
2019-07-10,20.110000610351562
2019-07-11,19.670000076293945
2019-07-12,18.850000381469727
2019-07-15,19.690000534057617
2019-07-16,19.450000762939453
2019-07-17,20.25
2019-07-18,19.3799991607666
2019-07-19,19.110000610351562
2019-07-22,18.90999984741211
2019-07-23,18.670000076293945
2019-07-24,19.079999923706055
2019-07-25,19.15999984741211
2019-07-26,19.149999618530273
2019-07-29,19.510000228881836
2019-07-30,19.059999465942383
2019-07-31,19.31999969482422
2019-08-01,19.100000381469727
2019-08-02,15.59000015258789
2019-08-05,14.5600004196167
2019-08-06,13.770000457763672
2019-08-07,13.960000038146973
2019-08-08,14.350000381469727
2019-08-09,14.229999542236328
2019-08-12,13.229999542236328
2019-08-13,12.460000038146973
2019-08-14,12.140000343322754
2019-08-15,11.930000305175781
2019-08-16,11.859999656677246
2019-08-19,13.199999809265137
2019-08-20,13.34000015258789
2019-08-21,13.239999771118164
2019-08-22,14.199999809265137
2019-08-23,13.010000228881836
2019-08-26,13.3100004196167
2019-08-27,12.829999923706055
2019-08-28,12.359999656677246
2019-08-29,13.210000038146973
2019-08-30,14.0
2019-09-02,14.0
2019-09-03,13.90999984741211
2019-09-04,13.600000381469727
2019-09-05,13.800000190734863
2019-09-06,14.649999618530273
2019-09-09,14.520000457763672
2019-09-10,16.030000686645508
2019-09-11,16.510000228881836
2019-09-12,16.43000030517578
2019-09-13,16.850000381469727
2019-09-16,16.90999984741211
2019-09-17,16.84000015258789
2019-09-18,16.56999969482422
2019-09-19,16.239999771118164
2019-09-20,16.43000030517578
2019-09-23,15.949999809265137
2019-09-24,16.15999984741211
2019-09-25,14.279999732971191
2019-09-26,14.729999542236328
2019-09-27,14.390000343322754
2019-09-30,14.609999656677246
2019-10-01,15.029999732971191
2019-10-02,13.720000267028809
2019-10-03,13.420000076293945
2019-10-04,13.600000381469727
2019-10-07,13.25
2019-10-08,13.210000038146973
2019-10-09,13.260000228881836
2019-10-10,13.510000228881836
2019-10-11,14.199999809265137
2019-10-14,14.75
2019-10-15,14.619999885559082
2019-10-16,14.729999542236328
2019-10-17,15.369999885559082
2019-10-18,15.050000190734863
2019-10-21,15.319999694824219
2019-10-22,15.609999656677246
2019-10-23,16.25
2019-10-24,16.8799991607666
2019-10-25,16.18000030517578
2019-10-28,16.809999465942383
2019-10-29,16.899999618530273
2019-10-30,16.489999771118164
2019-10-31,16.440000534057617
2019-11-01,16.639999389648438
2019-11-04,17.709999084472656
2019-11-05,18.299999237060547
2019-11-06,19.700000762939453
2019-11-07,19.290000915527344
2019-11-08,19.649999618530273
2019-11-11,19.389999389648438
2019-11-12,19.639999389648438
2019-11-13,19.299999237060547
2019-11-14,18.5
2019-11-15,18.690000534057617
2019-11-18,18.420000076293945
2019-11-19,16.950000762939453
2019-11-20,17.09000015258789
2019-11-21,17.149999618530273
2019-11-22,16.34000015258789
2019-11-25,16.1299991607666
2019-11-26,16.56999969482422
2019-11-27,15.819999694824219
2019-11-28,15.819999694824219
2019-11-29,16.09000015258789
2019-12-02,15.989999771118164
2019-12-03,15.380000114440918
2019-12-04,15.609999656677246
2019-12-05,15.479999542236328
2019-12-06,15.399999618530273
2019-12-09,16.649999618530273
2019-12-10,16.6299991607666
2019-12-11,16.270000457763672
2019-12-12,16.639999389648438
2019-12-13,17.899999618530273
2019-12-16,17.229999542236328
2019-12-17,17.510000228881836
2019-12-18,17.6299991607666
2019-12-19,17.670000076293945
2019-12-20,18.940000534057617
2019-12-23,18.0
2019-12-24,18.690000534057617
2019-12-25,18.690000534057617
2019-12-26,18.450000762939453
2019-12-27,18.5
2019-12-30,17.6299991607666
2019-12-31,17.549999237060547
2020-01-01,17.549999237060547
2020-01-02,18.43000030517578
2020-01-03,17.719999313354492
2020-01-06,16.780000686645508
2020-01-07,17.010000228881836
2020-01-08,17.280000686645508
2020-01-09,17.149999618530273
2020-01-10,16.739999771118164
2020-01-13,16.489999771118164
2020-01-14,16.920000076293945
2020-01-15,18.020000457763672
2020-01-16,17.81999969482422
2020-01-17,18.110000610351562
2020-01-20,18.110000610351562
2020-01-21,17.40999984741211
2020-01-22,16.709999084472656
2020-01-23,16.09000015258789
2020-01-24,16.34000015258789
2020-01-27,15.0
2020-01-28,14.699999809265137
2020-01-29,14.5600004196167
2020-01-30,14.289999961853027
2020-01-31,14.15999984741211
2020-02-03,13.920000076293945
2020-02-04,14.6899995803833
2020-02-05,14.75
2020-02-06,14.979999542236328
2020-02-07,14.40999984741211
2020-02-10,14.039999961853027
2020-02-11,14.279999732971191
2020-02-12,15.390000343322754
2020-02-13,15.470000267028809
2020-02-14,16.729999542236328
2020-02-17,16.729999542236328
2020-02-18,19.260000228881836
2020-02-19,18.68000030517578
2020-02-20,19.149999618530273
2020-02-21,19.309999465942383
2020-02-24,18.209999084472656
2020-02-25,18.760000228881836
2020-02-26,16.190000534057617
2020-02-27,15.0
2020-02-28,13.5600004196167
2020-03-02,14.949999809265137
2020-03-03,14.529999732971191
2020-03-04,14.960000038146973
2020-03-05,14.930000305175781
2020-03-06,14.350000381469727
2020-03-09,11.720000267028809
2020-03-10,11.079999923706055
2020-03-11,11.0600004196167
2020-03-12,9.850000381469727
2020-03-13,10.149999618530273
2020-03-16,8.399999618530273
2020-03-17,9.390000343322754
2020-03-18,9.930000305175781
2020-03-19,9.3100004196167
2020-03-20,10.5
2020-03-23,9.0
2020-03-24,9.029999732971191
2020-03-25,9.75
2020-03-26,10.960000038146973
2020-03-27,10.380000114440918
2020-03-30,9.539999961853027
2020-03-31,9.59000015258789
2020-04-01,8.359999656677246
2020-04-02,7.559999942779541
2020-04-03,7.639999866485596
2020-04-06,7.960000038146973
2020-04-07,9.079999923706055
2020-04-08,8.680000305175781
2020-04-09,9.9399995803833
2020-04-10,9.9399995803833
2020-04-13,11.15999984741211
2020-04-14,11.0
2020-04-15,10.010000228881836
2020-04-16,9.5600004196167
2020-04-17,10.029999732971191
2020-04-20,10.100000381469727
2020-04-21,9.989999771118164
2020-04-22,10.510000228881836
2020-04-23,10.34000015258789
2020-04-24,10.739999771118164
2020-04-27,10.819999694824219
2020-04-28,11.5
2020-04-29,11.979999542236328
2020-04-30,12.039999961853027
2020-05-01,11.390000343322754
2020-05-04,10.59000015258789
2020-05-05,11.479999542236328
2020-05-06,12.920000076293945
2020-05-07,12.65999984741211
2020-05-08,12.119999885559082
2020-05-11,12.890000343322754
2020-05-12,12.630000114440918
2020-05-13,11.800000190734863
2020-05-14,10.850000381469727
2020-05-15,11.220000267028809
2020-05-18,12.100000381469727
2020-05-19,12.479999542236328
2020-05-20,12.75
2020-05-21,12.739999771118164
2020-05-22,12.430000305175781
2020-05-25,12.430000305175781
2020-05-26,13.279999732971191
2020-05-27,13.84000015258789
2020-05-28,14.300000190734863
2020-05-29,13.260000228881836
2020-06-01,13.199999809265137
2020-06-02,13.8100004196167
2020-06-03,14.670000076293945
2020-06-04,14.619999885559082
2020-06-05,17.079999923706055
2020-06-08,17.0
2020-06-09,17.149999618530273
2020-06-10,16.610000610351562
2020-06-11,14.699999809265137
2020-06-12,14.9399995803833
2020-06-15,14.029999732971191
2020-06-16,16.43000030517578
2020-06-17,16.40999984741211
2020-06-18,15.609999656677246
2020-06-19,16.010000228881836
2020-06-22,15.649999618530273
2020-06-23,16.190000534057617
2020-06-24,15.300000190734863
2020-06-25,14.859999656677246
2020-06-26,15.5
2020-06-29,15.199999809265137
2020-06-30,15.069999694824219
2020-07-01,15.479999542236328
2020-07-02,14.850000381469727
2020-07-03,14.850000381469727
2020-07-06,16.170000076293945
2020-07-07,16.049999237060547
2020-07-08,15.770000457763672
2020-07-09,15.550000190734863
2020-07-10,15.34000015258789
2020-07-13,16.010000228881836
2020-07-14,15.539999961853027
2020-07-15,16.6299991607666
2020-07-16,16.40999984741211
2020-07-17,16.649999618530273
2020-07-20,16.270000457763672
2020-07-21,16.25
2020-07-22,16.600000381469727
2020-07-23,16.739999771118164
2020-07-24,17.06999969482422
2020-07-27,16.969999313354492
2020-07-28,18.25
2020-07-29,18.229999542236328
2020-07-30,18.139999389648438
2020-07-31,18.139999389648438
2020-08-03,18.829999923706055
2020-08-04,19.15999984741211
2020-08-05,19.920000076293945
2020-08-06,20.75
2020-08-07,20.020000457763672
2020-08-10,20.0
2020-08-11,20.940000534057617
2020-08-12,21.329999923706055
2020-08-13,21.469999313354492
2020-08-14,20.860000610351562
2020-08-17,21.139999389648438
2020-08-18,20.75
2020-08-19,20.690000534057617
2020-08-20,20.40999984741211
2020-08-21,20.399999618530273
2020-08-24,20.110000610351562
2020-08-25,20.700000762939453
2020-08-26,20.610000610351562
2020-08-27,20.989999771118164
2020-08-28,20.700000762939453
2020-08-31,21.0
2020-09-01,20.600000381469727
2020-09-02,21.770000457763672
2020-09-03,21.700000762939453
2020-09-04,20.600000381469727
2020-09-07,20.600000381469727
2020-09-08,20.440000534057617
2020-09-09,20.690000534057617
2020-09-10,21.0
2020-09-11,20.8700008392334
2020-09-14,21.5
2020-09-15,21.850000381469727
2020-09-16,21.3799991607666
2020-09-17,20.889999389648438
2020-09-18,22.309999465942383
2020-09-21,20.90999984741211
2020-09-22,20.600000381469727
2020-09-23,20.040000915527344
2020-09-24,19.540000915527344
2020-09-25,19.6299991607666
2020-09-28,19.979999542236328
2020-09-29,20.600000381469727
2020-09-30,20.329999923706055
2020-10-01,21.270000457763672
2020-10-02,19.889999389648438
2020-10-05,21.690000534057617
2020-10-06,22.360000610351562
2020-10-07,22.760000228881836
2020-10-08,23.100000381469727
2020-10-09,23.790000915527344
2020-10-12,23.270000457763672
2020-10-13,23.059999465942383
2020-10-14,22.84000015258789
2020-10-15,22.31999969482422
2020-10-16,23.190000534057617
2020-10-19,23.15999984741211
2020-10-20,22.979999542236328
2020-10-21,22.510000228881836
2020-10-22,21.579999923706055
2020-10-23,21.719999313354492
2020-10-26,21.299999237060547
2020-10-27,20.600000381469727
2020-10-28,19.799999237060547
2020-10-29,19.56999969482422
2020-10-30,20.59000015258789
2020-11-02,20.559999465942383
2020-11-03,21.3700008392334
2020-11-04,21.59000015258789
2020-11-05,22.010000228881836
2020-11-06,23.489999771118164
2020-11-09,24.079999923706055
2020-11-10,22.40999984741211
2020-11-11,22.56999969482422
2020-11-12,22.31999969482422
2020-11-13,21.770000457763672
2020-11-16,22.8700008392334
2020-11-17,22.760000228881836
2020-11-18,23.969999313354492
2020-11-19,23.299999237060547
2020-11-20,23.68000030517578
2020-11-23,23.079999923706055
2020-11-24,24.31999969482422
2020-11-25,25.389999389648438
2020-11-26,25.389999389648438
2020-11-27,25.049999237060547
2020-11-30,24.829999923706055
2020-12-01,25.100000381469727
2020-12-02,25.040000915527344
2020-12-03,25.280000686645508
2020-12-04,24.920000076293945
2020-12-07,26.030000686645508
2020-12-08,26.190000534057617
2020-12-09,26.809999465942383
2020-12-10,26.530000686645508
2020-12-11,26.399999618530273
2020-12-14,27.0
2020-12-15,26.290000915527344
2020-12-16,27.139999389648438
2020-12-17,27.309999465942383
2020-12-18,27.799999237060547
2020-12-21,26.440000534057617
2020-12-22,27.469999313354492
2020-12-23,27.0
2020-12-24,26.709999084472656
2020-12-25,26.709999084472656
2020-12-28,27.190000534057617
2020-12-29,25.899999618530273
2020-12-30,24.84000015258789
2020-12-31,25.190000534057617
2021-01-01,25.190000534057617
2021-01-04,25.1200008392334
2021-01-05,24.8700008392334
2021-01-06,26.170000076293945
2021-01-07,28.420000076293945
2021-01-08,29.200000762939453
2021-01-11,26.93000030517578
2021-01-12,27.329999923706055
2021-01-13,27.299999237060547
2021-01-14,27.399999618530273
2021-01-15,27.18000030517578
2021-01-18,27.18000030517578
2021-01-19,27.489999771118164
2021-01-20,29.0
2021-01-21,28.350000381469727
2021-01-22,26.559999465942383
2021-01-25,27.270000457763672
2021-01-26,27.149999618530273
2021-01-27,26.18000030517578
2021-01-28,27.479999542236328
2021-01-29,27.649999618530273
2021-02-01,26.760000228881836
2021-02-02,27.139999389648438
2021-02-03,26.219999313354492
2021-02-04,26.3700008392334
2021-02-05,27.1200008392334
2021-02-08,27.8700008392334
2021-02-09,27.3799991607666
2021-02-10,27.649999618530273
2021-02-11,26.950000762939453
2021-02-12,28.420000076293945
2021-02-15,28.420000076293945
2021-02-16,26.200000762939453
2021-02-17,26.3700008392334
2021-02-18,25.719999313354492
2021-02-19,25.049999237060547
2021-02-22,25.93000030517578
2021-02-23,25.059999465942383
2021-02-24,25.040000915527344
2021-02-25,24.729999542236328
2021-02-26,23.860000610351562
2021-03-01,24.110000610351562
2021-03-02,24.010000228881836
2021-03-03,24.5
2021-03-04,25.549999237060547
2021-03-05,26.56999969482422
2021-03-08,27.510000228881836
2021-03-09,26.56999969482422
2021-03-10,25.739999771118164
2021-03-11,27.209999084472656
2021-03-12,27.350000381469727
2021-03-15,29.06999969482422
2021-03-16,26.600000381469727
2021-03-17,26.5
2021-03-18,27.440000534057617
2021-03-19,26.860000610351562
2021-03-22,26.510000228881836
2021-03-23,26.56999969482422
2021-03-24,25.299999237060547
2021-03-25,24.5
2021-03-26,26.610000610351562
2021-03-29,27.549999237060547
2021-03-30,28.360000610351562
2021-03-31,28.030000686645508
2021-04-01,28.139999389648438
2021-04-02,28.139999389648438
2021-04-05,28.610000610351562
2021-04-06,29.049999237060547
2021-04-07,28.799999237060547
2021-04-08,28.530000686645508
2021-04-09,27.420000076293945
2021-04-12,28.0
2021-04-13,29.09000015258789
2021-04-14,28.639999389648438
2021-04-15,29.989999771118164
2021-04-16,30.469999313354492
2021-04-19,30.34000015258789
2021-04-20,29.639999389648438
2021-04-21,28.940000534057617
2021-04-22,29.700000762939453
2021-04-23,29.059999465942383
2021-04-26,30.059999465942383
2021-04-27,31.059999465942383
2021-04-28,31.209999084472656
2021-04-29,31.84000015258789
2021-04-30,30.81999969482422
2021-05-03,30.860000610351562
2021-05-04,30.760000228881836
2021-05-05,32.09000015258789
2021-05-06,33.810001373291016
2021-05-07,34.70000076293945
2021-05-10,35.0
2021-05-11,33.52000045776367
2021-05-12,34.029998779296875
2021-05-13,32.65999984741211
2021-05-14,33.77000045776367
2021-05-17,33.59000015258789
2021-05-18,34.880001068115234
2021-05-19,33.5
2021-05-20,33.93000030517578
2021-05-21,33.77000045776367
2021-05-24,34.06999969482422
2021-05-25,34.38999938964844
2021-05-26,34.36000061035156
2021-05-27,35.79999923706055
2021-05-28,35.97999954223633
2021-05-31,35.97999954223633
2021-06-01,36.560001373291016
2021-06-02,37.5
2021-06-03,36.900001525878906
2021-06-04,37.47999954223633
2021-06-07,37.209999084472656
2021-06-08,36.220001220703125
2021-06-09,38.47999954223633
2021-06-10,38.189998626708984
2021-06-11,37.59000015258789
2021-06-14,37.27000045776367
2021-06-15,36.40999984741211
2021-06-16,36.7599983215332
2021-06-17,36.400001525878906
2021-06-18,33.849998474121094
2021-06-21,33.380001068115234
2021-06-22,33.779998779296875
2021-06-23,34.31999969482422
2021-06-24,34.81999969482422
2021-06-25,35.630001068115234
2021-06-28,34.86000061035156
2021-06-29,34.7400016784668
2021-06-30,34.58000183105469
2021-07-01,35.349998474121094
2021-07-02,35.2599983215332
2021-07-05,35.2599983215332
2021-07-06,35.5
2021-07-07,33.77000045776367
2021-07-08,32.9900016784668
2021-07-09,34.09000015258789
2021-07-12,34.06999969482422
2021-07-13,34.95000076293945
2021-07-14,34.25
2021-07-15,33.529998779296875
2021-07-16,33.9900016784668
2021-07-19,30.690000534057617
2021-07-20,30.979999542236328
2021-07-21,32.29999923706055
2021-07-22,32.33000183105469
2021-07-23,32.25
2021-07-26,31.959999084472656
2021-07-27,31.799999237060547
2021-07-28,32.29999923706055
2021-07-29,32.869998931884766
2021-07-30,33.29999923706055
2021-08-02,33.650001525878906
2021-08-03,34.2599983215332
2021-08-04,34.02000045776367
2021-08-05,32.970001220703125
2021-08-06,33.65999984741211
2021-08-09,33.38999938964844
2021-08-10,33.560001373291016
2021-08-11,34.349998474121094
2021-08-12,34.79999923706055
2021-08-13,34.150001525878906
2021-08-16,33.84000015258789
2021-08-17,33.439998626708984
2021-08-18,33.40999984741211
2021-08-19,32.279998779296875
2021-08-20,31.309999465942383
2021-08-23,31.969999313354492
2021-08-24,32.90999984741211
2021-08-25,33.4900016784668
2021-08-26,34.189998626708984
2021-08-27,34.189998626708984
2021-08-30,34.90999984741211
2021-08-31,33.779998779296875
2021-09-01,33.5099983215332
2021-09-02,33.5099983215332
2021-09-03,33.630001068115234
2021-09-06,33.630001068115234
2021-09-07,32.9900016784668
2021-09-08,32.88999938964844
2021-09-09,31.100000381469727
2021-09-10,32.08000183105469
2021-09-13,31.65999984741211
2021-09-14,31.860000610351562
2021-09-15,31.139999389648438
2021-09-16,31.479999542236328
2021-09-17,30.34000015258789
2021-09-20,28.040000915527344
2021-09-21,28.219999313354492
2021-09-22,27.489999771118164
2021-09-23,27.559999465942383
2021-09-24,27.1200008392334
2021-09-27,27.469999313354492
2021-09-28,29.90999984741211
2021-09-29,29.31999969482422
2021-09-30,29.520000457763672
2021-10-01,29.290000915527344
2021-10-04,29.940000534057617
2021-10-05,29.68000030517578
2021-10-06,29.8700008392334
2021-10-07,30.389999389648438
2021-10-08,30.6299991607666
2021-10-11,31.290000915527344
2021-10-12,31.350000381469727
2021-10-13,30.760000228881836
2021-10-14,30.489999771118164
2021-10-15,31.170000076293945
2021-10-18,30.469999313354492
2021-10-19,30.790000915527344
2021-10-20,30.3799991607666
2021-10-21,30.3700008392334
2021-10-22,29.600000381469727
2021-10-25,29.56999969482422
2021-10-26,29.59000015258789
2021-10-27,28.799999237060547
2021-10-28,28.010000228881836
2021-10-29,28.190000534057617
2021-11-01,28.149999618530273
2021-11-02,28.579999923706055
2021-11-03,29.450000762939453
2021-11-04,30.299999237060547
2021-11-05,32.15999984741211
2021-11-08,33.04999923706055
2021-11-09,31.65999984741211
2021-11-10,31.350000381469727
2021-11-11,31.829999923706055
2021-11-12,32.38999938964844
2021-11-15,33.41999816894531
2021-11-16,33.11000061035156
2021-11-17,32.9900016784668
2021-11-18,32.599998474121094
2021-11-19,31.5
2021-11-22,32.0
2021-11-23,32.43000030517578
2021-11-24,32.939998626708984
2021-11-25,32.939998626708984
2021-11-26,31.149999618530273
2021-11-29,31.5
2021-11-30,30.559999465942383
2021-12-01,30.670000076293945
2021-12-02,30.049999237060547
2021-12-03,29.989999771118164
2021-12-06,29.760000228881836
2021-12-07,31.1200008392334
2021-12-08,32.15999984741211
2021-12-09,31.649999618530273
2021-12-10,33.290000915527344
2021-12-13,32.599998474121094
2021-12-14,31.389999389648438
2021-12-15,32.099998474121094
2021-12-16,32.95000076293945
2021-12-17,32.540000915527344
2021-12-20,31.65999984741211
2021-12-21,31.709999084472656
2021-12-22,31.920000076293945
2021-12-23,32.13999938964844
2021-12-24,32.13999938964844
2021-12-27,31.920000076293945
2021-12-28,32.689998626708984
2021-12-29,32.7599983215332
2021-12-30,33.369998931884766
2021-12-31,33.060001373291016
2022-01-03,33.900001525878906
2022-01-04,34.540000915527344
2022-01-05,35.900001525878906
2022-01-06,35.29999923706055
2022-01-07,35.75
2022-01-10,36.16999816894531
2022-01-11,35.5
2022-01-12,36.130001068115234
2022-01-13,36.0
2022-01-14,35.5
2022-01-17,35.5
2022-01-18,36.04999923706055
2022-01-19,36.20000076293945
2022-01-20,35.4900016784668
2022-01-21,33.65999984741211
2022-01-24,32.619998931884766
2022-01-25,32.040000915527344
2022-01-26,33.279998779296875
2022-01-27,33.20000076293945
2022-01-28,32.5
2022-01-31,32.0
2022-02-01,33.0
2022-02-02,33.7599983215332
2022-02-03,33.459999084472656
2022-02-04,33.349998474121094
2022-02-07,33.09000015258789
2022-02-08,32.869998931884766
2022-02-09,34.65999984741211
2022-02-10,35.68000030517578
2022-02-11,32.349998474121094
2022-02-14,29.950000762939453
2022-02-15,29.950000762939453
2022-02-16,30.989999771118164
2022-02-17,30.760000228881836
2022-02-18,29.639999389648438
2022-02-21,29.639999389648438
2022-02-22,29.239999771118164
2022-02-23,28.84000015258789
2022-02-24,26.860000610351562
2022-02-25,27.260000228881836
2022-02-28,27.8700008392334
2022-03-01,27.510000228881836
2022-03-02,26.440000534057617
2022-03-03,27.139999389648438
2022-03-04,26.110000610351562
2022-03-07,25.209999084472656
2022-03-08,23.719999313354492
2022-03-09,24.790000915527344
2022-03-10,24.969999313354492
2022-03-11,26.18000030517578
2022-03-14,27.149999618530273
2022-03-15,27.579999923706055
2022-03-16,28.309999465942383
2022-03-17,28.459999084472656
2022-03-18,28.90999984741211
2022-03-21,30.079999923706055
2022-03-22,30.290000915527344
2022-03-23,30.229999542236328
2022-03-24,30.969999313354492
2022-03-25,31.81999969482422
2022-03-28,31.920000076293945
2022-03-29,31.950000762939453
2022-03-30,32.290000915527344
2022-03-31,32.2400016784668
2022-04-01,31.979999542236328
2022-04-04,32.31999969482422
2022-04-05,32.0
2022-04-06,32.2599983215332
2022-04-07,31.709999084472656
2022-04-08,31.780000686645508
2022-04-11,32.380001068115234
2022-04-12,32.84000015258789
2022-04-13,32.5
2022-04-14,33.869998931884766
2022-04-15,33.869998931884766
2022-04-18,33.68000030517578
2022-04-19,33.77000045776367
2022-04-20,35.310001373291016
2022-04-21,36.09000015258789
2022-04-22,34.91999816894531
2022-04-25,33.16999816894531
2022-04-26,33.16999816894531
2022-04-27,32.650001525878906
2022-04-28,33.09000015258789
2022-04-29,33.40999984741211
2022-05-02,33.619998931884766
2022-05-03,35.83000183105469
2022-05-04,39.41999816894531
2022-05-05,40.917999267578125
2022-05-06,39.849998474121094
2022-05-09,39.38999938964844
2022-05-10,39.11000061035156
2022-05-11,38.16999816894531
2022-05-12,37.90999984741211
2022-05-13,38.439998626708984
2022-05-16,39.290000915527344
2022-05-17,41.61000061035156
2022-05-18,42.27000045776367
2022-05-19,40.540000915527344
2022-05-20,41.849998474121094
2022-05-23,42.095001220703125
2022-05-24,40.599998474121094
2022-05-25,40.41999816894531
2022-05-26,41.72999954223633
2022-05-27,43.04999923706055
2022-05-30,43.04999923706055
2022-05-31,43.61000061035156
2022-06-01,43.2599983215332
2022-06-02,43.689998626708984
2022-06-03,44.099998474121094
2022-06-06,44.0
2022-06-07,44.11000061035156
2022-06-08,44.22999954223633
2022-06-09,43.099998474121094
2022-06-10,41.040000915527344
2022-06-13,39.31999969482422
2022-06-14,37.689998626708984
2022-06-15,36.66999816894531
2022-06-16,34.52000045776367
2022-06-17,31.360000610351562
2022-06-20,31.360000610351562
2022-06-21,32.34000015258789
2022-06-22,30.899999618530273
2022-06-23,30.889999389648438
2022-06-24,29.770000457763672
2022-06-27,31.639999389648438
2022-06-28,31.65999984741211
2022-06-29,31.920000076293945
2022-06-30,30.90999984741211
2022-07-01,31.639999389648438
2022-07-04,31.639999389648438
2022-07-05,30.280000686645508
2022-07-06,29.93000030517578
2022-07-07,30.549999237060547
2022-07-08,31.889999389648438
2022-07-11,30.75
2022-07-12,30.84000015258789
2022-07-13,30.969999313354492
2022-07-14,30.68000030517578
2022-07-15,31.860000610351562
2022-07-18,31.889999389648438
2022-07-19,32.40999984741211
2022-07-20,33.70000076293945
2022-07-21,33.540000915527344
2022-07-22,34.369998931884766
2022-07-25,33.9900016784668
2022-07-26,34.0099983215332
2022-07-27,34.150001525878906
2022-07-28,34.5
2022-07-29,37.06999969482422
2022-08-01,35.59000015258789
2022-08-02,34.970001220703125
2022-08-03,35.029998779296875
2022-08-04,34.400001525878906
2022-08-05,34.630001068115234
2022-08-08,34.880001068115234
2022-08-09,34.470001220703125
2022-08-10,35.04999923706055
2022-08-11,35.79999923706055
2022-08-12,36.04999923706055
2022-08-15,35.90999984741211
2022-08-16,36.310001373291016
2022-08-17,36.709999084472656
2022-08-18,36.810001373291016
2022-08-19,36.93000030517578
2022-08-22,36.040000915527344
2022-08-23,36.11000061035156
2022-08-24,36.5
2022-08-25,36.58000183105469
2022-08-26,37.33000183105469
2022-08-29,35.20000076293945
2022-08-30,35.630001068115234
2022-08-31,34.5099983215332
2022-09-01,33.310001373291016
2022-09-02,34.130001068115234
2022-09-05,34.130001068115234
2022-09-06,33.63999938964844
2022-09-07,32.75
2022-09-08,33.810001373291016
2022-09-09,35.130001068115234
2022-09-12,36.29999923706055
2022-09-13,35.349998474121094
2022-09-14,34.75
2022-09-15,33.84000015258789
2022-09-16,33.0099983215332
2022-09-19,30.829999923706055
2022-09-20,31.709999084472656
2022-09-21,29.190000534057617
2022-09-22,28.229999542236328
2022-09-23,25.850000381469727
2022-09-26,24.969999313354492
2022-09-27,24.3700008392334
2022-09-28,24.170000076293945
2022-09-29,24.020000457763672
2022-09-30,24.329999923706055
2022-10-03,25.1299991607666
2022-10-04,26.43000030517578
2022-10-05,26.2549991607666
2022-10-06,27.549999237060547
2022-10-07,26.540000915527344
2022-10-10,26.84000015258789
2022-10-11,26.540000915527344
